326232.0	180905.0	188.3994212707521	111708.0	60871.0	166.4570755899309	5084.0	4125.0	222.83497246262786	426400.0	198714.0	197.7883067542214	426400.0	198714.0	197.7883067542214	0.0	0.0	1
220416.0	40272.0	192.43857977642276	64000.0	17539.0	172.040546875	45312.0	15835.0	190.0611096398305	426400.0	85665.0	180.98253752345215	426400.0	85665.0	180.98253752345215	1.0	15625.0	1
426400.0	275270.0	202.54328095684804	7950.0	3939.0	210.87132075471698	864.0	555.0	216.61458333333334	426400.0	275270.0	202.54328095684804	426400.0	275270.0	202.54328095684804	0.0	0.0	1
286754.0	103454.0	124.08766399073771	65583.0	20768.0	132.50084625588948	16497.0	7142.0	167.5597381342062	426400.0	130785.0	125.60512898686679	426400.0	130785.0	125.60512898686679	0.0	0.0	1
238400.0	98213.0	196.65584312080537	901.0	392.0	58.330743618202	45.0	21.0	66.55555555555556	238400.0	98213.0	196.65584312080537	426400.0	98286.0	216.52754455909943	1.0	6724.0	1
116056.0	61849.0	103.05599882815193	21045.0	11152.0	80.72544547398432	10506.0	6905.0	75.16523891109841	156480.0	80658.0	94.58981339468302	172800.0	80658.0	85.77739004629629	0.0	0.0	1
172800.0	123438.0	162.78434606481483	8190.0	5141.0	125.74835164835164	725.0	510.0	177.66344827586207	172800.0	123438.0	162.78434606481483	172800.0	123438.0	162.78434606481483	0.0	0.0	1
92258.0	47779.0	86.93121463721303	14518.0	7615.0	69.81085548973688	2438.0	1385.0	76.3121410992617	117360.0	54146.0	81.8629345603272	172800.0	54146.0	66.65197916666666	0.0	0.0	1
161458.0	97415.0	119.09792639571901	1890.0	1042.0	78.9973544973545	1100.0	756.0	75.77	168840.0	97909.0	116.55039682539683	172800.0	97914.0	116.3782638888889	0.0	0.0	1
99302.0	60897.0	143.9633642826932	47908.0	22866.0	106.43681639809635	2552.0	1191.0	119.53918495297806	135464.0	75838.0	139.27258164530798	172800.0	75850.0	156.57700231481482	0.0	0.0	1
93834.0	40586.0	75.9725792356715	2080.0	1238.0	81.53173076923076	1624.0	1147.0	86.13054187192118	117894.0	46288.0	72.90102973857873	172800.0	47976.0	65.65125578703703	0.0	0.0	1
171840.0	97209.0	108.48080772811917	1680.0	717.0	72.92261904761905	867.0	283.0	70.87658592848905	171840.0	97209.0	108.48080772811917	172800.0	97209.0	108.01925347222222	0.0	0.0	1
31133.0	10393.0	124.94472103555712	21484.0	10134.0	121.97779743064606	13104.0	6932.0	81.96069902319903	109760.0	32470.0	93.55757106413994	172800.0	35599.0	102.28602430555556	0.0	0.0	1
54510.0	24845.0	73.70865896165841	45796.0	21371.0	86.0866451218447	39591.0	14186.0	91.87416331994645	137058.0	51610.0	86.40731661048608	172800.0	51858.0	86.70408564814815	0.0	0.0	1
47433.0	27797.0	169.82914848312356	45.0	24.0	193.53333333333333	81.0	19.0	118.91358024691358	47596.0	27802.0	169.88032607782168	58108.0	27802.0	180.73774695394783	1.0	3481.0	1
58108.0	41050.0	176.9425380326289	1230.0	1057.0	169.77560975609757	1700.0	586.0	110.16294117647058	58108.0	41050.0	176.9425380326289	58108.0	41050.0	176.9425380326289	1.0	13456.0	1
47142.0	24459.0	187.73174663781765	42.0	17.0	195.38095238095238	21.0	13.0	186.0952380952381	47142.0	24459.0	187.73174663781765	58108.0	24464.0	193.1896124457906	1.0	3025.0	1
37356.0	20755.0	173.2723525002677	31640.0	17244.0	186.58198482932997	3264.0	1014.0	124.94638480392157	46428.0	24491.0	180.6059274575687	58108.0	24491.0	189.73580229916706	1.0	3600.0	1
37356.0	20755.0	173.2723525002677	31640.0	17244.0	186.58198482932997	3264.0	1014.0	124.94638480392157	46428.0	24491.0	180.6059274575687	58108.0	24491.0	189.73580229916706	1.0	3600.0	1
38778.0	21390.0	180.4780287792047	144.0	41.0	121.08333333333333	120.0	41.0	83.91666666666667	40296.0	21457.0	180.64254516577327	58108.0	21457.0	195.074017347009	1.0	2601.0	1
38778.0	21390.0	180.4780287792047	144.0	41.0	121.08333333333333	120.0	41.0	83.91666666666667	40296.0	21457.0	180.64254516577327	58108.0	21457.0	195.074017347009	1.0	2601.0	1
49708.0	21551.0	190.75529089884927	700.0	364.0	212.2242857142857	864.0	316.0	114.19212962962963	49708.0	21551.0	190.75529089884927	58108.0	21555.0	197.5555345219247	1.0	2401.0	1
36920.0	17789.0	189.07044962080172	12104.0	6338.0	147.78577329808328	1715.0	1305.0	175.00174927113702	40044.0	18290.0	187.91501847967237	58108.0	18369.0	204.1263509327459	0.0	0.0	1
17802.0	6159.0	176.80052803055835	4048.0	1050.0	186.99851778656125	1330.0	807.0	195.61127819548872	38340.0	9761.0	178.30453834115806	58108.0	9766.0	192.19761478626006	0.0	0.0	1
17802.0	6159.0	176.80052803055835	4048.0	1050.0	186.99851778656125	1330.0	807.0	195.61127819548872	38340.0	9761.0	178.30453834115806	58108.0	9766.0	192.19761478626006	0.0	0.0	1
4836.0	2323.0	197.58333333333334	7080.0	2312.0	151.80550847457627	3640.0	2172.0	125.94368131868131	27378.0	7156.0	170.99638395792243	58108.0	8977.0	198.00939629655124	0.0	0.0	1
35490.0	19090.0	171.54305438151593	4340.0	2984.0	167.27926267281106	15.0	8.0	164.26666666666668	35490.0	19090.0	171.54305438151593	58108.0	19112.0	197.49502650237488	0.0	0.0	1
58108.0	41999.0	156.16679286845184	27946.0	20002.0	152.96106777356331	168.0	75.0	62.779761904761905	58108.0	41999.0	156.16679286845184	58108.0	41999.0	156.16679286845184	0.0	0.0	1
44020.0	26706.0	168.68080417991823	475.0	235.0	70.82315789473684	63.0	36.0	73.61904761904762	44020.0	26706.0	168.68080417991823	58108.0	26738.0	186.13621188132444	1.0	3025.0	1
26390.0	13369.0	158.35312618416066	17955.0	8613.0	183.0707880813144	88.0	36.0	74.11363636363636	37700.0	18710.0	172.20557029177718	58108.0	18721.0	195.68623941625938	1.0	3136.0	1
58108.0	27832.0	151.1050629861637	19500.0	10045.0	152.4074358974359	28.0	18.0	179.35714285714286	58108.0	27832.0	151.1050629861637	58108.0	27832.0	151.1050629861637	0.0	0.0	1
50325.0	21211.0	172.83807252856434	348.0	88.0	136.2212643678161	120.0	65.0	152.48333333333332	52704.0	21267.0	173.2000796903461	58108.0	21271.0	179.4316101053211	0.0	0.0	1
35500.0	18818.0	171.43552112676056	736.0	249.0	143.71467391304347	207.0	76.0	111.40579710144928	35625.0	18820.0	171.46936140350877	58108.0	18839.0	198.48752323260138	1.0	2601.0	1
35500.0	18818.0	171.43552112676056	736.0	249.0	143.71467391304347	207.0	76.0	111.40579710144928	35625.0	18820.0	171.46936140350877	58108.0	18839.0	198.48752323260138	1.0	2601.0	1
28405.0	17438.0	157.7971835944376	7920.0	5870.0	166.7300505050505	874.0	593.0	179.80778032036613	34164.0	21778.0	161.93308746048473	58108.0	21778.0	194.71456598058788	0.0	0.0	1
28405.0	17438.0	157.7971835944376	7920.0	5870.0	166.7300505050505	874.0	593.0	179.80778032036613	34164.0	21778.0	161.93308746048473	58108.0	21778.0	194.71456598058788	0.0	0.0	1
45844.0	29993.0	174.75804903586075	450.0	306.0	167.94444444444446	280.0	186.0	123.11428571428571	45844.0	29993.0	174.75804903586075	58108.0	29993.0	185.16892682591038	1.0	3600.0	1
45844.0	29993.0	174.75804903586075	450.0	306.0	167.94444444444446	280.0	186.0	123.11428571428571	45844.0	29993.0	174.75804903586075	58108.0	29993.0	185.16892682591038	1.0	3600.0	1
54020.0	28712.0	181.28248796741948	35.0	20.0	69.22857142857143	32.0	19.0	176.59375	54020.0	28712.0	181.28248796741948	58108.0	28712.0	184.6338025745164	1.0	3969.0	1
51100.0	23325.0	192.4562035225049	48.0	25.0	66.3125	56.0	17.0	115.66071428571429	51100.0	23325.0	192.4562035225049	58108.0	23325.0	198.90834308528946	1.0	2304.0	1
47888.0	26879.0	177.32413130638156	35.0	15.0	59.25714285714286	12.0	7.0	61.833333333333336	47888.0	26879.0	177.32413130638156	58108.0	26879.0	188.6668961244579	1.0	4096.0	1
47888.0	26879.0	177.32413130638156	35.0	15.0	59.25714285714286	12.0	7.0	61.833333333333336	47888.0	26879.0	177.32413130638156	58108.0	26879.0	188.6668961244579	1.0	4096.0	1
47888.0	26879.0	177.32413130638156	35.0	15.0	59.25714285714286	12.0	7.0	61.833333333333336	47888.0	26879.0	177.32413130638156	58108.0	26879.0	188.6668961244579	1.0	4096.0	1
